1,352.0,71.0,0.0,0.0
2,264.0,114.0,0.0,0.0
3,1075.0,646.0,0.0,0.0
4,2948.0,1176.0,0.0,0.0
5,983.0,1018.0,0.0,0.0
6,1133.0,890.0,0.0,0.0
7,1441.0,739.0,0.0,0.0
8,6473.0,2803.0,0.0,0.0
9,3557.0,2077.0,0.0,0.0
10,3123.0,3734.0,0.0,0.0
11,1558.0,1069.0,0.0,0.0
12,1723.0,877.0,0.0,0.0
13,1115.0,610.0,0.0,0.0
14,359.0,342.0,0.0,0.0
15,2315.0,797.0,0.0,0.0
16,2214.0,2236.0,0.0,0.0
17,4936.0,6190.0,0.0,0.0
18,3948.0,4102.0,0.0,0.0
19,4146.0,1189.0,0.0,0.0
20,675.0,314.0,0.0,0.0
21,1929.0,1476.0,0.0,0.0
22,1489.0,583.0,0.0,0.0
23,465.0,102.0,0.0,0.0
24,402.0,352.0,0.0,0.0
25,824.0,308.0,0.0,0.0
26,1100.0,626.0,0.0,0.0
27,782.0,477.0,0.0,0.0
28,4529.0,2157.0,0.0,0.0
29,4656.0,2528.0,0.0,0.0
30,1701.0,1198.0,0.0,0.0
31,1232.0,1721.0,0.0,0.0
32,381.0,189.0,0.0,0.0
33,809.0,370.0,0.0,0.0
34,168.0,118.0,0.0,0.0
35,541.0,303.0,0.0,0.0
36,4077.0,2793.0,0.0,0.0
37,6185.0,4360.0,0.0,0.0
38,2138.0,2604.0,0.0,0.0
39,1530.0,787.0,0.0,0.0
40,5297.0,3341.0,0.0,0.0
41,2374.0,1812.0,0.0,0.0
42,2344.0,1695.0,0.0,0.0
43,1509.0,1743.0,0.0,0.0
44,1954.0,924.0,0.0,0.0
45,1197.0,774.0,0.0,0.0
46,1278.0,381.0,0.0,0.0
47,1043.0,2248.0,0.0,0.0
48,1594.0,12318.0,0.0,0.0
49,19704.0,14778.0,0.0,0.0
50,741.0,509.0,0.0,0.0
51,3704.0,1645.0,0.0,0.0
52,3789.0,1002.0,0.0,0.0
53,938.0,451.0,0.0,0.0
54,1153.0,1082.0,0.0,0.0
55,1733.0,1916.0,0.0,0.0
56,3152.0,1426.0,0.0,0.0
57,1505.0,345.0,0.0,0.0
58,2745.0,1978.0,0.0,0.0
59,426.0,224.0,0.0,0.0
60,912.0,210.0,0.0,0.0
61,393.0,138.0,0.0,0.0
62,1548.0,1983.0,0.0,0.0
63,2008.0,1035.0,0.0,0.0
64,186.0,129.0,0.0,0.0
65,686.0,978.0,0.0,0.0
66,679.0,586.0,0.0,0.0
67,571.0,300.0,0.0,0.0
68,780.0,249.0,0.0,0.0
69,294.0,79.0,0.0,0.0
70,10474.0,11369.0,0.0,0.0
71,8637.0,6005.0,0.0,0.0
72,865.0,3393.0,0.0,0.0
73,7242.0,4068.0,0.0,0.0
74,1651.0,676.0,0.0,0.0
75,4292.0,3399.0,0.0,0.0
76,3169.0,3642.0,0.0,0.0
77,1908.0,1162.0,0.0,0.0
78,2362.0,1847.0,0.0,0.0
79,1200.0,258.0,0.0,0.0
80,3397.0,744.0,0.0,0.0
81,4451.0,1938.0,0.0,0.0
82,5464.0,5914.0,0.0,0.0
83,4732.0,3314.0,0.0,0.0
84,3319.0,809.0,0.0,0.0
85,7403.0,4543.0,0.0,0.0
86,1628.0,1251.0,0.0,0.0
87,1482.0,448.0,0.0,0.0
88,1658.0,378.0,0.0,0.0
89,1706.0,641.0,0.0,0.0
90,929.0,2149.0,0.0,0.0
91,1180.0,332.0,0.0,0.0
92,849.0,1015.0,0.0,0.0
93,577.0,431.0,0.0,0.0
94,890.0,583.0,0.0,0.0
95,694.0,188.0,0.0,0.0
96,1799.0,1870.0,0.0,0.0
97,1572.0,1468.0,0.0,0.0
98,549.0,223.0,0.0,0.0
99,569.0,320.0,0.0,0.0
100,595.0,472.0,0.0,0.0
101,18.0,25.0,0.0,0.0
102,78.0,108.0,0.0,0.0
103,34.0,135.0,0.0,0.0
104,10387.0,8799.0,0.0,0.0
105,4948.0,3118.0,0.0,0.0
106,1591.0,2669.0,0.0,0.0
107,7432.0,4183.0,0.0,0.0
108,5353.0,3769.0,0.0,0.0
109,10793.0,9453.0,0.0,0.0
110,25326.0,22593.0,0.0,0.0
111,22205.0,15122.0,0.0,0.0
112,9999.0,8508.0,0.0,0.0
113,5281.0,1383.0,0.0,0.0
114,29.0,37.0,0.0,0.0
115,1071.0,1142.0,0.0,0.0
116,2172.0,1671.0,0.0,0.0
117,22941.0,19053.0,0.0,0.0
118,15017.0,14928.0,0.0,0.0
119,4537.0,2489.0,0.0,0.0
120,3341.0,3331.0,0.0,0.0
121,4159.0,2923.0,0.0,0.0
122,7636.0,2774.0,0.0,0.0
123,2763.0,2009.0,0.0,0.0
124,4263.0,3982.0,0.0,0.0
125,5787.0,9286.0,0.0,0.0
126,1309.0,1954.0,0.0,0.0
127,969.0,235.0,0.0,0.0
128,1954.0,1056.0,0.0,0.0
129,375.0,607.0,0.0,0.0
130,3786.0,2389.0,0.0,0.0
131,550.0,334.0,0.0,0.0
132,662.0,254.0,0.0,0.0
133,1003.0,1430.0,0.0,0.0
134,564.0,146.0,0.0,0.0
135,659.0,259.0,0.0,0.0
136,893.0,869.0,0.0,0.0
137,484.0,679.0,0.0,0.0
138,18.0,13.0,0.0,0.0
139,6.0,7.0,0.0,0.0
140,35.0,26.0,0.0,0.0
141,22.0,64.0,0.0,0.0
142,1426.0,2525.0,0.0,0.0
143,1195.0,2510.0,0.0,0.0
