node_aa,grid_id,chi_hat,l_r_hat,l_f_hat,l_R,l_F,l_R_new,l_F_new,lr_pct,lf_pct,dist_center_km,delta_residents,delta_workers
665,sq_29_43,0.9998669097242988,0.9998818575768216,0.9999427195668869,7014.0,9428.0,7013.171349043827,9427.459960076609,-0.01181424231784245,-0.005728043311314934,16.726550999124065,-0.8286509561730782,-0.5400399233913049
666,sq_29_44,0.9998669097242988,0.9998818820410942,0.99994267456168,1796.0,10846.0,1795.787860145805,10845.378248295981,-0.011811795890581678,-0.005732543832004389,18.59629986658828,-0.212139854194902,-0.6217517040186067
667,sq_29_45,0.9998669097242988,0.9998818109800466,0.9999427311221526,4278.0,5801.0,4277.49438737264,5800.667783239607,-0.011818901995341857,-0.005726887784740509,20.552865872649672,-0.5056126273602786,-0.3322167603928392
668,sq_29_46,0.9998669097242988,0.999881617207177,0.9999428028659538,2289.0,1945.0,2288.7290217872282,1944.8887515742801,-0.01183827928229464,-0.005719713404617188,22.57368457346482,-0.2709782127717517,-0.11124842571985027
669,sq_29_47,0.9998669097242988,0.99988121508059,0.9999429503240967,2652.0,1300.0,2651.6849823937246,1299.9258354213257,-0.011878491940997549,-0.005704967590325349,24.642953121024377,-0.3150176062754326,-0.07416457867429926
670,sq_29_48,0.9998669097242988,0.999880802909102,0.9999431208499464,1178.0,814.0,1177.859585826922,813.9537003718564,-0.011919709089802666,-0.005687915005359034,26.74942916923167,-0.1404141730779429,-0.04629962814362898
671,sq_29_49,0.9998669097242988,0.9998631471602896,0.9999525483594628,1385.0,582.0,1384.810458817001,581.9723831452073,-0.013685283971043294,-0.0047451640537210515,28.884972947948874,-0.18954118299893707,-0.02761685479265452
672,sq_29_50,0.9998669097242988,0.9998797488724428,0.9999434636182484,443.0,203.0,442.9467287504922,202.98852311450443,-0.012025112755720269,-0.005653638175162623,31.04358560055597,-0.05327124950781581,-0.011476885495568467
673,sq_29_51,0.9998669097242988,0.99988160099171,0.999942738664654,910.0,1473.0,909.8922569024561,1472.9156540530353,-0.011839900829002659,-0.005726133534600386,33.211880043231595,-0.10774309754390288,-0.08434594696473141
674,sq_29_55,0.9998669097242988,0.999879774140604,0.999943413617532,224.0,141.0,223.9730694074953,140.992021320072,-0.012022585939597263,-0.005658638246797132,41.94362212973837,-0.02693059250469787,-0.007978679927987287
675,sq_29_56,0.9998669097242988,0.9998804136502256,0.9999432545792776,385.0,150.0,384.9539592553369,149.99148818689164,-0.011958634977438098,-0.005674542072242605,44.190875793779135,-0.046040744663116584,-0.008511813108356137
676,sq_29_58,0.9998669097242988,0.9998818291674556,0.999942723166546,3418.0,3196.0,3417.596092094363,3195.816943240281,-0.011817083254439531,-0.005727683345402301,48.76991033225131,-0.4039079056369701,-0.18305675971896562
677,sq_29_59,0.9998669097242988,0.9998815460623252,0.9999428375801194,2467.0,1953.0,2466.707774135756,1952.8883617939732,-0.011845393767484502,-0.0057162419880629756,50.964193077373764,-0.29222586424384644,-0.11163820602678243
678,sq_2_31,0.9998669097242988,1.0000493915679327,0.9998239579751376,73.0,32.0,73.0036055844591,31.994366655204402,0.00493915679327106,-0.01760420248624328,73.37365720225982,0.0036055844590947572,-0.00563334479559785
679,sq_2_32,0.9998669097242988,1.0020146282789428,0.997878011074148,630.0,1074.0,631.269215815734,1071.7209838936349,0.20146282789428316,-0.21219889258520253,72.9162187495697,1.2692158157340145,-2.279016106365134
680,sq_2_33,0.9998669097242988,0.9998493343113984,0.9999766233284628,353.0,728.0,352.94681501192366,727.982981783121,-0.015066568860155893,-0.0023376671537178595,72.96676114601546,-0.05318498807633887,-0.017018216879023385
681,sq_30_16,0.9998669097242988,0.9998819270227643,0.9999427007365992,22.0,15.0,21.997402394500817,14.999140511048989,-0.011807297723565036,-0.005729926340081182,49.4326699434099,-0.0025976054991829756,-0.0008594889510114001
682,sq_30_17,0.9998669097242988,0.9998819270227668,0.9999427007365972,67.0,41.0,66.99208911052537,40.99765073020048,-0.011807297723320787,-0.005729926340281022,47.16704737751704,-0.007910889474629812,-0.0023492697995166623
683,sq_30_18,0.9998669097242988,0.9998819270227648,0.999942700736598,1.0,11.0,0.9998819270227648,10.999369708102577,-0.011807297723520627,-0.005729926340203306,44.904619969757036,-0.00011807297723520627,-0.0006302918974228078
684,sq_30_26,0.9998669097242988,0.9998814465208058,0.9999428808562424,10864.0,2996.0,10862.712035002034,2995.828871045302,-0.011855347919420556,-0.005711914375761129,27.01611260604168,-1.2879649979659007,-0.171128954697906
685,sq_30_27,0.9998669097242988,0.9998818686473956,0.9999426945024736,2291.0,6395.0,2290.729361071183,6394.633531343319,-0.011813135260441143,-0.005730549752636094,24.830119522862663,-0.27063892881687934,-0.36646865668080864
686,sq_30_28,0.9998669097242988,0.9998819075159884,0.9999427082219036,1453.0,17041.0,1452.828411620731,17040.02369080946,-0.011809248401162264,-0.005729177809643549,22.66607185071886,-0.1715883792689965,-0.9763091905406327
687,sq_30_29,0.9998669097242988,0.9998819270227668,0.9999427007365976,11262.0,5560.0,11260.6702621304,5559.681416095483,-0.011807297723320787,-0.005729926340236613,20.530907012192046,-1.329737869600649,-0.31858390451725427
688,sq_30_30,0.9998669097242988,0.9998819254125448,0.9999426986996738,11469.0,44248.0,11467.645802556477,44245.46453206317,-0.011807458745516364,-0.005730130032621794,18.43466024579657,-1.354197443522935,-2.535467936831992
689,sq_30_31,0.9998669097242988,0.9998818297305128,0.9999427334757988,14254.0,18033.0,14252.315600978729,18031.96731276908,-0.011817026948723885,-0.005726652420123823,16.3922652071258,-1.6843990212710196,-1.0326872309196915
690,sq_30_32,0.9998669097242988,0.9998823253851928,0.9999423621739006,18420.0,8952.0,18417.832433595253,8951.484026180759,-0.011767461480716168,-0.005763782609935486,14.426607590378095,-2.167566404747049,-0.5159738192414807
691,sq_30_33,0.9998669097242988,1.000471069304966,0.999667979616749,40811.0,25206.0,40830.22480940497,25197.631094219774,0.047106930496609856,-0.033202038325097494,12.573723785392703,19.224809404971893,-8.36890578022576
692,sq_30_34,0.9998669097242988,0.9998823057572496,0.9999424990847277,38522.0,20265.0,38517.46618238077,20263.834743952008,-0.011769424275043239,-0.005750091527234602,10.891318586384603,-4.533817619230831,-1.1652560479924432
693,sq_30_36,0.9998669097242988,0.9993421359536598,1.000570142415424,34696.0,20078.0,34673.17474904818,20089.447319416886,-0.0657864046340162,0.05701424154240797,8.444956808264436,-22.825250951820635,11.447319416885875
694,sq_30_37,0.9998669097242988,1.0017516675715428,0.9991176702890172,43773.0,12597.0,43849.67574460914,12585.88529263075,0.175166757154277,-0.08823297109827877,7.968141978533584,76.6757446091433,-11.114707369250027
695,sq_30_38,0.9998669097242988,1.0056542536241055,0.996974697403637,1204.0,1064.0,1210.807721363423,1060.7810780374698,0.5654253624105543,-0.3025302596363022,8.13730046666609,6.80772136342307,-3.218921962530203
696,sq_30_39,0.9998669097242988,0.999895686092334,0.9999246741506542,187.0,437.0,186.98049329926647,436.9670826038359,-0.010431390766596493,-0.007532584934577535,8.915734805043854,-0.01950670073352967,-0.03291739616412315
697,sq_30_40,0.9998669097242988,0.9998817869342066,0.999942721001934,3947.0,3575.0,3946.5334130293136,3574.7952275819143,-0.01182130657934044,-0.005727899806595715,10.164409010536682,-0.4665869706864214,-0.2047724180856676
698,sq_30_41,0.9998669097242988,0.9998857425611296,0.9999390687732608,5335.0,5027.0,5334.390436563626,5026.693698723182,-0.011425743887039097,-0.00609312267392248,11.734148154842096,-0.609563436373719,-0.30630127681797603
699,sq_30_42,0.9998669097242988,0.999881891676434,0.9999427079498932,2516.0,10070.0,2515.702839457908,10069.423069055423,-0.011810832356595746,-0.005729205010684968,13.513523691802355,-0.29716054209211507,-0.5769309445768158
700,sq_30_43,0.9998669097242988,0.9998819466155676,0.999942665771981,2085.0,9588.0,2084.7538586934584,9587.450279421753,-0.011805338443238167,-0.005733422801901256,15.43017862167649,-0.2461413065416309,-0.5497205782467063
701,sq_30_44,0.9998669097242988,0.9998813390937435,0.999942908987284,1603.0,1434.0,1602.809786567271,1433.9181314877653,-0.011866090625645143,-0.005709101271600403,17.43890591291307,-0.19021343272902413,-0.08186851223467784
702,sq_30_45,0.9998669097242988,0.9998817526474252,0.9999427548357565,5570.0,3976.0,5569.3413622461585,3975.772393226968,-0.011824735257481844,-0.005724516424354675,19.51128765234065,-0.6586377538415036,-0.2276067730322211
703,sq_30_46,0.9998669097242988,0.9998817973039268,0.9999427448548898,5368.0,3395.0,5367.365487927479,3394.805618782351,-0.011820269607321077,-0.005725514511023544,21.62903321721075,-0.6345120725209199,-0.19438121764915195
704,sq_30_47,0.9998669097242988,0.9998810998804392,0.999942993652046,2453.0,1106.0,2452.7083380067174,1105.936950979163,-0.011890011956083857,-0.005700634795402504,23.780024947655747,-0.2916619932825597,-0.0630490208370702
705,sq_30_48,0.9998669097242988,0.9998811857455024,0.9999429421965954,1072.0,439.0,1071.8726311191785,438.9749516243054,-0.011881425449755678,-0.00570578034045921,25.95599790158428,-0.12736888082145015,-0.025048375694609604
706,sq_30_49,0.9998669097242988,0.9998812668889052,0.9999429560565254,1566.0,784.0,1565.8140639480255,783.955277548316,-0.011873311109478202,-0.0057043943474610614,28.151159114922525,-0.18593605197452234,-0.04472245168403788
707,sq_30_50,0.9998669097242988,0.9998799255901736,0.9999433754592648,742.0,404.0,741.9109047879087,403.977123685543,-0.01200744098264206,-0.005662454073518397,30.36134628611516,-0.0890952120912516,-0.022876314456993896
708,sq_30_51,0.9998669097242988,0.9998805131646014,0.9999431425735452,525.0,604.0,524.9372694114157,603.9656581144213,-0.011948683539864113,-0.0056857426454781645,32.58350138361604,-0.06273058858425884,-0.03434188557866946
709,sq_30_52,0.9998669097242988,0.9998810235032554,0.9999429888932512,566.0,903.0,565.9326593028426,902.9485189706058,-0.011897649674463828,-0.00570111067488277,34.815332474920474,-0.06734069715741953,-0.051481029394153666
710,sq_30_53,0.9998669097242988,0.9998794116815102,0.9999435980610784,361.0,154.0,360.95646761702517,153.99131410140606,-0.012058831848982265,-0.0056401938921646355,37.05509094696717,-0.04353238297483131,-0.008685898593938646
711,sq_30_54,0.9998669097242988,0.9998797789371676,0.999943402856312,458.0,214.0,457.94493875322274,213.98788821125078,-0.012022106283238188,-0.005659714368799751,39.30142127449225,-0.055061246777256656,-0.012111788749223251
712,sq_30_55,0.9998669097242988,0.9998803424324216,0.9999432526543705,779.0,434.0,778.9067867548564,433.9753716519968,-0.011965756757836843,-0.005674734562954864,41.553257510243576,-0.09321324514360185,-0.024628348003204792
713,sq_30_56,0.9998669097242988,0.9998793647476252,0.9999435765124416,381.0,203.0,380.95403796884517,202.98854603202565,-0.012063525237482331,-0.00564234875584102,43.80975054953033,-0.04596203115482922,-0.011453967974347279
714,sq_30_57,0.9998669097242988,0.9998813012985835,0.9999428709210748,506.0,508.0,505.93993845708326,507.970978427906,-0.011869870141645311,-0.005712907892518881,46.07021609222815,-0.06006154291674193,-0.029021572093995474
715,sq_30_58,0.9998669097242988,0.9998807878301074,0.9999430840818084,905.0,720.0,904.8921129862472,719.9590205389021,-0.011921216989263517,-0.005691591819156905,48.33409679554176,-0.10788701375281562,-0.040979461097890635
716,sq_30_59,0.9998669097242988,0.9998810123917924,0.999943025312016,1883.0,722.0,1882.775946333745,721.9588642752756,-0.011898760820761023,-0.0056974687984046035,50.60093433571772,-0.2240536662550312,-0.041135724724426836
717,sq_30_60,0.9998669097242988,0.9998804353090384,0.999943227195177,633.0,278.0,632.9243155506213,277.9842171602592,-0.011956469096163769,-0.005677280482296876,52.87034847525272,-0.07568444937874119,-0.015782839740779764
718,sq_30_61,0.9998669097242988,0.9998808286942328,0.9999430987653593,432.0,153.0,431.94851799590856,152.99129411109996,-0.011917130576721835,-0.0056901234640749365,55.062406865863686,-0.0514820040914401,-0.008705888900038872
719,sq_30_62,0.9998669097242988,0.9998819488849052,0.999942666708028,443.0,241.0,442.947703356013,240.98618267663474,-0.011805111509477495,-0.005733329197199488,57.34064156549482,-0.052296643987006064,-0.013817323365259426
720,sq_31_16,0.9998669097242988,0.999881927022763,0.9999427007365992,0.0,1.0,0.0,0.9999427007365992,-0.011807297723698262,-0.005729926340081182,49.10929156587434,0.0,-5.729926340081182e-05
721,sq_31_18,0.9998669097242988,0.9998819270227668,0.999942700736598,117.0,73.0,116.98618546166371,72.99581715377165,-0.011807297723320787,-0.005729926340203306,44.54983470122533,-0.013814538336291093,-0.004182846228346193
722,sq_31_19,0.9998669097242988,0.9998819270227668,0.9999427007365976,21.0,32.0,20.997520467478104,31.998166423571124,-0.011807297723320787,-0.005729926340236613,42.272863557598846,-0.002479532521896033,-0.0018335764288757161
723,sq_31_20,0.9998669097242988,0.9998819270227672,0.9999427007365972,37.0,28.0,36.99563129984239,27.99839562062472,-0.011807297723276378,-0.005729926340281022,39.998146394879946,-0.004368700157613148,-0.0016043793752800184
724,sq_31_26,0.9998669097242988,0.9998816104090352,0.9999428156424502,6556.0,1968.0,6555.223837841635,1967.887461184342,-0.011838959096477364,-0.005718435754975548,26.429577054467572,-0.7761621583649685,-0.11253881565789925
725,sq_31_27,0.9998669097242988,0.999880471351796,0.9999429766085116,168.0,416.0,167.97991918710173,415.97627826914083,-0.011952864820397036,-0.005702339148838664,24.19134882861387,-0.02008081289827146,-0.02372173085916529
726,sq_31_28,0.9998669097242988,0.9998817030749,0.999942776443294,2753.0,1629.0,2752.6743285651996,1628.906782826126,-0.011829692510001433,-0.005722355670600976,21.96516487314598,-0.32567143480036975,-0.093217173874109
727,sq_31_29,0.9998669097242988,0.9998818943694432,0.9999427019123078,7635.0,4112.0,7634.098263510698,4111.76439026341,-0.011810563055680845,-0.005729808769217026,19.755094082339223,-0.9017364893015838,-0.23560973659004958
728,sq_31_31,0.9998669097242988,0.99988194436321,0.9999426735269304,7235.0,19675.0,7234.145867467824,19673.872101642355,-0.01180556367900154,-0.005732647306955219,15.410979385174846,-0.854132532175754,-1.127898357644881
729,sq_31_32,0.9998669097242988,0.9998817784217175,0.9999427506190656,13022.0,18544.0,13020.460518607606,18542.93836747995,-0.011822157828245139,-0.00572493809344321,13.30177870077465,-1.5394813923940092,-1.0616325200498977
730,sq_31_33,0.9998669097242988,0.9998820392598494,0.9999426003133456,13869.0,11384.0,13867.36400249485,11383.346561967126,-0.011796074015058,-0.005739968665441353,11.266056803785904,-1.6359975051491347,-0.6534380328739644
731,sq_31_34,0.9998669097242988,0.9998821775367358,0.9999424498508586,15689.0,8381.0,15687.151483373847,8380.517672200045,-0.011782246326419443,-0.0057550149141438744,9.3519161536626,-1.8485166261525592,-0.4823277999548736
732,sq_31_35,0.9998669097242988,1.0005402712171456,0.9996534019638942,32306.0,9695.0,32323.454001941107,9691.639732039954,0.05402712171456159,-0.03465980361058163,7.651151081120723,17.45400194110698,-3.360267960046258
733,sq_31_36,0.9998669097242988,1.0004156009256056,0.9999197659208852,19809.0,7202.0,19817.23263873532,7201.422154162215,0.04156009256055526,-0.008023407911483815,6.33792304536022,8.232638735320506,-0.5778458377853894
734,sq_31_37,0.9998669097242988,0.9998825651204314,0.999942990875874,9048.0,3782.0,9046.937449209663,3781.7843914925556,-0.011743487956861198,-0.005700912412598402,5.687328767378395,-1.0625507903368998,-0.2156085074443581
735,sq_31_38,0.9998669097242988,0.9993602558720336,1.0004230850183835,6711.0,4063.0,6706.706677157217,4064.718994429692,-0.06397441279664129,0.042308501838350665,5.921937444274562,-4.2933228427828,1.7189944296919748
736,sq_31_39,0.9998669097242988,1.000848090342367,0.999417110675931,6972.0,2941.0,6977.912885866984,2939.285722497913,0.08480903423671027,-0.05828893240690247,6.9527035813822,5.912885866983743,-1.714277502087043
737,sq_31_40,0.9998669097242988,0.9998828909229291,0.9999421290686932,6795.0,2620.0,6794.204243821304,2619.848378159976,-0.011710907707085383,-0.005787093130682486,8.49457826015144,-0.7957561786961378,-0.15162184002383583
738,sq_31_41,0.9998669097242988,0.9998820089512004,0.99994258147962,13508.0,22075.0,13506.406176912815,22073.73248616261,-0.011799104879961497,-0.005741852037999262,10.320977914431836,-1.5938230871852284,-1.267513837388833
739,sq_31_42,0.9998669097242988,0.9998768446368071,0.9999509588416836,2229.0,4874.0,2228.725486695443,4873.760973394366,-0.012315536319285059,-0.0049041158316387445,12.305860039707907,-0.2745133045568764,-0.23902660563362588
740,sq_31_43,0.9998669097242988,0.9998883490953484,0.99993104173478,1177.0,6249.0,1176.868586885225,6248.56907980064,-0.011165090465159455,-0.0068958265220020465,14.383762070542858,-0.1314131147748867,-0.4309201993601164
741,sq_31_44,0.9998669097242988,0.9998811616910722,0.9999435825663684,1161.0,7327.0,1160.8620287233348,7326.586629463781,-0.011883830892778224,-0.0056417433631605896,16.519618108307487,-0.13797127666521192,-0.4133705362191904
742,sq_31_45,0.9998669097242988,0.9998820816467584,0.9999423786125856,2403.0,8380.0,2402.7166421971606,8379.517132773468,-0.011791835324159727,-0.005762138741438605,18.693572334827053,-0.2833578028394186,-0.48286722653210745
743,sq_31_46,0.9998669097242988,0.999881888555914,0.9999427121105404,6997.0,10163.0,6996.17357422573,10162.417783179422,-0.011811144408602203,-0.005728788945957852,20.893734713773675,-0.8264257742703194,-0.5822168205777416
744,sq_31_47,0.9998669097242988,0.9998817661812692,0.9999427556004132,8962.0,4341.0,8960.940388516536,4340.751502061394,-0.011823381873077299,-0.005724439958676442,23.11262088824137,-1.059611483464323,-0.24849793860630598
745,sq_31_48,0.9998669097242988,0.9998798471386464,0.9999434520525762,954.0,934.0,953.8853741702687,933.9471842171062,-0.012015286135358405,-0.005654794742382396,25.34531286405691,-0.114625829731267,-0.0528157828938447
746,sq_31_49,0.9998669097242988,0.9998817716350188,0.999942730380495,1675.0,2976.0,1674.8019674886564,2975.8295656123532,-0.011822836498120992,-0.005726961950502929,27.58845827156229,-0.19803251134362654,-0.17043438764676466
747,sq_31_50,0.9998669097242988,0.9998800769852642,0.9999433566424694,1419.0,522.0,1418.8298292420898,521.970432167369,-0.011992301473584543,-0.005664335753063909,29.839699155063588,-0.17017075791022762,-0.029567832630959856
748,sq_31_51,0.9998669097242988,0.9998789678575016,0.9999436615779008,385.0,278.0,384.95340262513815,277.9843379186564,-0.012103214249836736,-0.005633842209917805,32.097331676432326,-0.046597374861846674,-0.015662081343577938
749,sq_31_52,0.9998669097242988,0.999879056673491,0.999943650230769,648.0,306.0,647.9216287244221,305.9827569706153,-0.01209433265090265,-0.0056349769230967794,34.36009558403379,-0.07837127557786516,-0.017243029384701458
750,sq_31_53,0.9998669097242988,0.99988066483739,0.9999431423314206,704.0,270.0,703.9159880455226,269.98464842948357,-0.011933516260997923,-0.0056857668579435305,36.62703956185846,-0.08401195447743248,-0.015351570516429547
751,sq_31_54,0.9998669097242988,0.9998799458416872,0.9999433947255516,521.0,388.0,520.937451783519,387.97803715351404,-0.012005415831284338,-0.00566052744483958,38.897432548145744,-0.06254821648099096,-0.021962846485962473
752,sq_31_55,0.9998669097242988,0.9998814358784364,0.9999427918445584,418.0,1310.0,417.9504401971864,1309.9250573163715,-0.011856412156363572,-0.005720815544163482,41.17070379405216,-0.04955980281357597,-0.07494268362847833
753,sq_31_56,0.9998669097242988,0.9998800491515816,0.9999433653189694,583.0,196.0,582.9300686553721,195.98889960251802,-0.01199508484184264,-0.005663468103056513,43.44640140217917,-0.0699313446278893,-0.011100397481982327
754,sq_31_58,0.9998669097242988,0.999880657579446,0.9999431111983024,309.0,235.0,308.96312319204884,234.98663113160106,-0.01193424205540028,-0.005688880169762989,48.00369492979421,-0.03687680795115966,-0.013368868398941913
755,sq_31_59,0.9998669097242988,0.999881448029188,0.9999428015678198,450.0,919.0,449.9466516131346,918.9474346408264,-0.011855197081200863,-0.0057198432180216585,50.284756350077664,-0.05334838686542298,-0.05256535917362726
756,sq_31_60,0.9998669097242988,0.999880938869446,0.9999430394555874,719.0,442.0,718.9143950471316,441.97482343936963,-0.011906113055404344,-0.005696054441262088,52.56714828470502,-0.08560495286837977,-0.02517656063037066
757,sq_31_61,0.9998669097242988,0.9998799756968944,0.9999433862293772,888.0,387.0,887.8934184188422,386.97809047076896,-0.012002430310564804,-0.0056613770622826465,54.85070476950342,-0.1065815811577977,-0.021909529231038505
758,sq_31_62,0.9998669097242988,0.9998813342540848,0.9999429281894876,521.0,926.0,520.9381751463782,925.9471515034655,-0.011866574591523626,-0.005707181051239907,57.13528633516288,-0.06182485362182888,-0.052848496534465994
759,sq_32_16,0.9998669097242988,0.9998819270227672,0.9999427007365976,106.0,99.0,105.98748426441333,98.99432737292317,-0.011807297723276378,-0.005729926340236613,48.89107324817807,-0.012515735586674737,-0.005672627076833692
760,sq_32_20,0.9998669097242988,0.9998819270227662,0.9999427007365976,19.0,10.0,18.997756613432557,9.999427007365977,-0.011807297723376298,-0.005729926340236613,39.733005551514296,-0.00224338656744294,-0.0005729926340229952
761,sq_32_26,0.9998669097242988,0.9998817663305845,0.9999427577396568,5494.0,2350.0,5493.350424220231,2349.8654806881937,-0.011823366941554614,-0.005724226034320434,26.031810706578877,-0.6495757797692931,-0.13451931180634347
762,sq_32_27,0.9998669097242988,0.999881005649742,0.9999430194817818,1065.0,552.0,1064.8732710169752,551.9685467539435,-0.011899435025797267,-0.005698051821823036,23.756857204923282,-0.12672898302480462,-0.03145324605645783
763,sq_32_28,0.9998669097242988,0.9998815930290412,0.9999427806839004,2765.0,1698.0,2764.672604725299,1697.902841601263,-0.011840697095877317,-0.005721931609958819,21.48642520604591,-0.32739527470084795,-0.097158398737065
764,sq_32_29,0.9998669097242988,0.999880981741908,0.9999430565750552,8348.0,3536.0,8347.006435581448,3535.798648049395,-0.01190182580920185,-0.005694342494477755,19.222113569428043,-0.9935644185516139,-0.2013519506049306
765,sq_32_30,0.9998669097242988,0.9998746231753324,0.9999513199760928,7547.0,7258.0,7546.053781104233,7257.646680386481,-0.012537682466762234,-0.0048680023907232695,16.96636921563689,-0.9462188957668332,-0.353319613518579
766,sq_32_31,0.9998669097242988,0.9924580853359222,1.0143577120079263,8991.0,4321.0,8923.190645255276,4383.03967358625,-0.7541914664077831,1.4357712007926349,14.723126359045063,-67.80935474472426,62.03967358624959
767,sq_32_32,0.9998669097242988,0.9998818994353276,0.9999426997895088,4602.0,6128.0,4601.456501201377,6127.64886431011,-0.01181005646724298,-0.005730021049121792,12.499113154493605,-0.5434987986227497,-0.3511356898898157
768,sq_32_33,0.9998669097242988,0.9998813460463088,0.9999429166396544,9961.0,2478.0,9959.818087967282,2477.8585474330634,-0.011865395369115017,-0.005708336034560002,10.306779893267127,-1.1819120327181736,-0.14145256693655028
769,sq_32_34,0.9998669097242988,0.9998814732653896,0.999942863727134,13836.0,3217.0,13834.36006409993,3216.8161926101902,-0.011852673461043572,-0.005713627286596523,8.171657632710538,-1.6399359000697586,-0.18380738980977185
770,sq_32_35,0.9998669097242988,0.9998814894241562,0.999942863659588,16025.0,5044.0,16023.100868022104,5043.711804298961,-0.011851057584377767,-0.005713634041204507,6.153580793034097,-1.8991319778961042,-0.28819570103860315
771,sq_32_36,0.9998669097242988,0.9998819048135592,0.999942708442534,18273.0,9432.0,18270.842046658167,9431.45962602998,-0.011809518644079198,-0.005729155746603265,4.416029601610968,-2.1579533418334904,-0.5403739700195729
772,sq_32_37,0.9998669097242988,0.9998757858580192,0.9999455120142512,6819.0,5068.0,6818.152983765833,5067.723854888225,-0.012421414198082736,-0.0054487985748807866,3.4176273813030282,-0.8470162341673131,-0.27614511177489476
773,sq_32_38,0.9998669097242988,0.9993326777286138,1.0004323712519014,6637.0,5720.0,6632.57098208481,5722.473163560876,-0.0667322271386217,0.04323712519014311,3.7951344330705856,-4.429017915190343,2.473163560875946
774,sq_32_39,0.9998669097242988,1.001151976603625,0.9984953348642008,1693.0,3640.0,1694.9502963899372,3634.523018905691,0.11519766036249823,-0.15046651357991658,5.260212700872488,1.9502963899371935,-5.47698109430894
775,sq_32_40,0.9998669097242988,0.9998822771672998,0.9999423835055324,6595.0,3296.0,6594.223617918342,3295.810096034235,-0.011772283270017336,-0.005761649446756056,7.174989420229147,-0.7763820816580846,-0.18990396576509738
776,sq_32_41,0.9998669097242988,1.0003194643297504,0.999483070100055,8706.0,8074.0,8708.781256454808,8069.826307987844,0.03194643297503852,-0.05169298999450067,9.264711318962252,2.7812564548075898,-4.173692012155698
777,sq_32_42,0.9998669097242988,0.9980249628171278,1.0021663890244352,3668.0,8239.0,3660.7555636132247,8256.848879172321,-0.19750371828721747,0.21663890244352224,11.433852106390486,-7.244436386775305,17.848879172321176
778,sq_32_43,0.9998669097242988,1.0012696965553034,0.997675534802743,581.0,10287.0,581.7376936986312,10263.088226515816,0.12696965553034012,-0.23244651972570418,13.644585028274003,0.737693698631233,-23.91177348418387
779,sq_32_44,0.9998669097242988,0.99963739431968,1.0002645114396431,13867.0,12906.0,13861.971747031002,12909.413784640034,-0.036260568031998286,0.02645114396431225,15.879546374327077,-5.028252968997549,3.4137846400335548
780,sq_32_45,0.9998669097242988,1.0001084224509995,0.9998107772758896,22561.0,21297.0,22563.446118917,21292.97012364462,0.010842245099951242,-0.018922272411037167,18.12977642730362,2.446118916999694,-4.029876355380111
781,sq_32_46,0.9998669097242988,0.9998819643209298,0.9999426710598645,24902.0,13274.0,24899.060675519795,13273.23901564864,-0.011803567907020529,-0.005732894013554812,20.39021941479874,-2.9393244802049594,-0.7609843513600936
782,sq_32_47,0.9998669097242988,0.9998812305093592,0.9999429358609232,2700.0,1496.0,2699.6793223752697,1495.914632047941,-0.011876949064082432,-0.005706413907680119,22.65781779968529,-0.3206776247302514,-0.08536795205895942
783,sq_32_48,0.9998669097242988,0.999880338570754,0.9999432391495916,1571.0,684.0,1570.8120118946545,683.9611755783206,-0.011966142924602075,-0.00567608504083994,24.930618278419605,-0.18798810534553922,-0.03882442167935096
784,sq_32_49,0.9998669097242988,0.999881203849072,0.9999429333653218,1390.0,662.0,1389.83487335021,661.962221887843,-0.011879615092802442,-0.0057066634678193395,27.2073164544904,-0.16512664978995417,-0.03777811215695692
785,sq_32_50,0.9998669097242988,0.9998782180014448,0.9999437058193512,79.0,194.0,78.99037922211414,193.98907892895414,-0.012178199855517047,-0.0056294180648786,29.487008913321183,-0.009620777885857024,-0.010921071045856934
786,sq_32_51,0.9998669097242988,0.9998807741071372,0.999943126423797,1191.0,434.0,1190.8580019616004,433.9753168679279,-0.01192258928628398,-0.005687357620298705,31.769050579629837,-0.14199803839960623,-0.02468313207208439
787,sq_32_52,0.9998669097242988,0.9998812888574188,0.9999428983738832,740.0,1094.0,739.9121537544899,1093.937530821028,-0.011871114258121818,-0.00571016261168289,34.05296877487831,-0.08784624551014986,-0.06246917897192361
788,sq_32_53,0.9998669097242988,0.999879589114368,0.999943519473986,454.0,197.0,453.9453334579231,196.98887333637524,-0.012041088563197189,-0.005648052601403553,36.3384093710323,-0.0546665420769159,-0.011126663624764888
789,sq_32_54,0.9998669097242988,0.9998810473190128,0.9999430056859192,613.0,363.0,612.9270820065549,362.9793110639887,-0.011895268098716105,-0.005699431408079381,38.625101902121344,-0.07291799344511674,-0.020688936011310943
790,sq_32_55,0.9998669097242988,0.9998805508016358,0.9999431956450148,685.0,222.0,684.9181772991205,221.98738943319327,-0.011944919836415213,-0.005680435498522929,40.912836291389866,-0.08182270087945653,-0.01261056680672823
791,sq_32_56,0.9998669097242988,0.9998819270227663,0.999942700736598,324.0,175.0,323.9617443553763,174.98997262890464,-0.011807297723365195,-0.005729926340203306,43.20144692625508,-0.03825564462368902,-0.010027371095361559
792,sq_32_59,0.9998669097242988,0.999880810282802,0.9999431000783924,785.0,347.0,784.9064360719996,346.9802557272022,-0.011918971719804272,-0.0056899921607622694,50.07133440448693,-0.09356392800043523,-0.01974427279782276
