105.0,104.0,3.0121063217656467e-05,9.270991236692768e-06
105.0,106.0,1.781346196206215e-05,3.0217775123762676e-05
106.0,105.0,1.8704930570898726e-05,1.0159050910324175e-05
106.0,107.0,3.320813893880269e-05,1.2069698896384804e-05
106.0,160.0,1.692419856269393e-05,1.9765831334779355e-05
107.0,106.0,1.3575659033295417e-05,2.8526744320166148e-05
107.0,161.0,1.3721294055337212e-05,2.1979173089898935e-05
124.0,70.0,3.168504720756237e-05,1.2164614488171415e-05
124.0,125.0,2.606043037393004e-05,1.7713065952503473e-05
125.0,71.0,1.5015495109265895e-05,1.578738210178576e-05
124.0,177.0,1.9742128578713498e-05,2.4183878396153647e-05
125.0,124.0,1.157200992944828e-05,2.3867007044676014e-05
125.0,126.0,1.2222098130837358e-05,2.918718217072752e-05
126.0,125.0,3.85268876024359e-05,1.4129794980307244e-05
126.0,127.0,1.715867155100142e-05,2.9813709680328393e-05
127.0,73.0,3.5060228403618575e-05,1.676967936878379e-05
127.0,126.0,2.911251109676433e-05,1.4239357663041582e-05
127.0,180.0,2.484690153073862e-05,3.0006860602992634e-05
129.0,75.0,3.612880571652256e-05,1.1728631396148625e-05
129.0,130.0,3.3105810276936356e-05,1.15436375647815e-05
130.0,76.0,1.8706776153603404e-05,1.3394794392559747e-05
130.0,129.0,1.7586549075338074e-05,2.685562765677464e-05
130.0,131.0,1.2860170959217728e-05,2.2460573388276585e-05
131.0,130.0,3.855142382522205e-05,1.2353009583112024e-05
130.0,183.0,1.48323024936864e-05,2.406396688490199e-05
131.0,132.0,1.97935042960431e-05,1.1370648489803072e-05
131.0,184.0,2.5777146480240993e-05,9.685092258653717e-06
132.0,131.0,2.5851636582317838e-05,1.4149671435191097e-05
132.0,133.0,2.7035741813806594e-05,1.1778580609589381e-05
133.0,79.0,1.65524177943095e-05,1.7777065733037295e-05
132.0,185.0,2.7786652895368555e-05,2.2667212229846237e-05
133.0,132.0,1.2578683375247844e-05,1.8416676365803264e-05
133.0,135.0,2.0189444902442882e-05,3.342849360805823e-05
133.0,186.0,1.6761345854395732e-05,1.3901878541275232e-05
135.0,81.0,2.7693189920086172e-05,1.017834482711198e-05
135.0,133.0,2.4085831057885236e-05,1.0761677994887564e-05
135.0,136.0,3.646401597743828e-05,1.9105013427568208e-05
136.0,82.0,2.649957044399945e-05,7.457511814522863e-06
135.0,188.0,2.5429239231546672e-05,1.0819183052509122e-05
136.0,135.0,2.3404325855765512e-05,2.472022715746402e-05
136.0,137.0,2.183612783445864e-05,2.578134208990306e-05
137.0,83.0,4.276424070306925e-05,1.3626508061882378e-05
137.0,136.0,3.18117704546815e-05,1.8732265010662923e-05
137.0,190.0,4.573137103688833e-05,1.6348594498845124e-05
137.0,138.0,2.7728715422473402e-05,2.9537173118771528e-05
138.0,84.0,3.820014440373758e-05,2.460865306762821e-05
138.0,137.0,3.4989966237404134e-05,2.7504648862648104e-05
138.0,191.0,4.1110349575797276e-05,2.648796427796536e-05
138.0,139.0,2.7311645381668073e-05,3.085751530554074e-05
139.0,138.0,3.498545193916017e-05,2.587255727684986e-05
139.0,140.0,4.0210659349669484e-05,2.465622029424994e-05
139.0,192.0,3.7229932181075134e-05,3.0478448182062567e-05
140.0,86.0,3.492056980126134e-05,2.9912433825556205e-05
140.0,139.0,2.2246734949155134e-05,3.921666147570383e-05
141.0,87.0,3.7085805948813094e-05,1.6654831938579045e-05
144.0,90.0,2.1291364079982545e-05,2.285252777931784e-05
141.0,194.0,9.764083187196757e-06,2.5753804062468126e-05
