46.0,47.0,3.1300085603171675e-05,1.4400980268402739e-05
47.0,48.0,2.0432265227058506e-05,2.691898131263343e-05
47.0,46.0,2.005773129807597e-05,3.148086686031083e-05
48.0,47.0,1.0706995006172049e-05,3.839331424345632e-05
47.0,99.0,1.73821438695407e-05,3.6808779974252696e-05
48.0,100.0,1.2755904118281197e-05,2.5247510396299532e-05
51.0,103.0,2.5025871007140726e-05,3.0468000829417884e-05
52.0,104.0,3.0417626684000826e-05,7.95654596554226e-06
67.0,15.0,2.5751193105295935e-05,9.911338000987063e-06
67.0,68.0,2.4997527438331964e-05,1.2418046616642477e-05
68.0,16.0,2.4974139911464726e-05,9.60855026121868e-06
68.0,67.0,3.0708661736623544e-05,1.642987696228068e-05
68.0,70.0,2.897382674558734e-05,1.0792067494267026e-05
70.0,18.0,1.0234284340895265e-05,2.7088076810348492e-05
70.0,68.0,1.1146582242133228e-05,2.905203295232856e-05
70.0,124.0,1.2037742951894301e-05,2.9771644354219504e-05
71.0,19.0,1.3342151522687831e-05,1.8721443150021205e-05
71.0,72.0,1.7141013886329214e-05,4.024810729008345e-05
71.0,125.0,2.0865616727167413e-05,2.1181037743067412e-05
72.0,71.0,3.1530714701771795e-05,1.24628445912613e-05
72.0,20.0,1.210662310674077e-05,2.257117652135066e-05
72.0,73.0,2.322292230312629e-05,1.0854906141205698e-05
73.0,21.0,4.415271269774342e-05,3.105067136377378e-05
73.0,72.0,1.1126501332796159e-05,2.445044479211533e-05
73.0,74.0,1.7090573742078184e-05,3.0527207107917636e-05
73.0,127.0,1.4026493222298606e-05,3.8075587666017686e-05
74.0,22.0,3.6028401154708296e-05,1.7928763436864607e-05
74.0,75.0,3.558491447049121e-05,1.2260779218907526e-05
74.0,73.0,2.5144357596011882e-05,1.0913678846182206e-05
75.0,23.0,1.3267976466310225e-05,2.725050376787115e-05
75.0,74.0,1.1767984420524466e-05,1.863278777455414e-05
75.0,76.0,2.3307665104062414e-05,2.4486322823677406e-05
75.0,129.0,1.510754978933822e-05,2.053964408555259e-05
76.0,24.0,1.4138541396175698e-05,2.7441817244616456e-05
76.0,75.0,2.1724211682600533e-05,1.8094707179929477e-05
76.0,130.0,2.1782546345596537e-05,2.082372261439758e-05
77.0,25.0,2.1169933643915963e-05,2.5664234677305384e-05
79.0,27.0,2.4530118483190226e-05,1.1587206598060148e-05
79.0,81.0,3.035967827557962e-05,1.1348024949971672e-05
79.0,133.0,2.459100896847905e-05,1.0875219294945035e-05
81.0,79.0,1.6932508621940707e-05,2.2766547058863015e-05
82.0,83.0,2.253261008220559e-05,2.7358396729563685e-05
81.0,135.0,1.1862139858645608e-05,2.0700319053732366e-05
82.0,136.0,1.06628534784427e-05,2.5292945822751453e-05
83.0,31.0,1.673411777399705e-05,3.588042251642704e-05
83.0,82.0,2.3776911708760242e-05,1.4334314638517875e-05
83.0,84.0,1.641739859515128e-05,1.5642380015740765e-05
83.0,137.0,1.4024667007251174e-05,3.607540805151365e-05
84.0,32.0,1.607350619728755e-05,1.8806211381404126e-05
84.0,83.0,4.043516612815707e-05,1.1339462945520412e-05
84.0,138.0,3.658976688983287e-05,2.4592872233748682e-05
86.0,34.0,2.086102077805255e-05,3.4597961064228546e-05
86.0,87.0,1.845010793481926e-05,2.1103272394641403e-05
87.0,35.0,2.1289370582387956e-05,1.7042563721629673e-05
86.0,140.0,3.736531221081207e-05,2.5500760174997544e-05
87.0,88.0,2.624357466551958e-05,1.1604431781994895e-05
87.0,86.0,2.866692065487878e-05,2.0496570665876507e-05
88.0,36.0,2.431822114052545e-05,9.295311481192383e-06
87.0,141.0,1.8985406403465892e-05,2.12765861539693e-05
88.0,87.0,3.088792800471049e-05,1.2526141327182675e-05
88.0,89.0,3.735974753654331e-05,1.3869296080108365e-05
89.0,88.0,3.4553155004443864e-05,1.4997920059565163e-05
89.0,90.0,1.9890572853810253e-05,1.3644212994731632e-05
90.0,89.0,1.890477611646204e-05,2.2222499689986574e-05
90.0,92.0,1.81208489366786e-05,3.193832357404833e-05
90.0,144.0,1.2817438734572216e-05,2.199932051931548e-05
92.0,40.0,2.4811561223928028e-05,7.339189957487173e-06
92.0,90.0,1.8205292526149455e-05,1.751938570795474e-05
92.0,93.0,1.752353412229315e-05,2.2843370858778777e-05
93.0,41.0,2.8727894098012195e-05,9.997075725892365e-06
93.0,92.0,2.1307074835339278e-05,1.2242053312142568e-05
93.0,94.0,2.1722732646478522e-05,1.2126050613848193e-05
94.0,42.0,4.078537756273039e-05,1.3706628315520224e-05
94.0,93.0,1.8921467538157614e-05,1.664754802926834e-05
94.0,148.0,2.9756501716388684e-05,9.862763875778827e-06
95.0,96.0,2.711197096548046e-05,1.1891856957038017e-05
95.0,149.0,3.032559465499259e-05,1.3037253844431138e-05
96.0,44.0,1.8861027910371444e-05,1.6764146688991406e-05
96.0,95.0,1.628773405182919e-05,2.6763774538579362e-05
97.0,45.0,2.1982902809998347e-05,2.3931654158793752e-05
97.0,98.0,1.5426735867830525e-05,2.487435965728884e-05
97.0,151.0,3.905944971823672e-05,8.523802994797281e-06
98.0,97.0,3.8788796813129626e-05,1.514012540416999e-05
99.0,47.0,3.919387471036482e-05,1.618646890973874e-05
98.0,99.0,3.0009924281851322e-05,1.528578642960033e-05
99.0,100.0,2.3383082274010382e-05,1.4488008442929877e-05
99.0,98.0,2.477539240984791e-05,1.4842156902986658e-05
100.0,48.0,3.166630749915918e-05,1.6399949234035196e-05
99.0,153.0,1.941227205275069e-05,3.17426116353241e-05
100.0,99.0,2.8454941606066687e-05,2.219078254571509e-05
100.0,101.0,2.1831191077374892e-05,2.8100058387078896e-05
100.0,154.0,3.07564363024361e-05,1.2186619229369681e-05
101.0,100.0,3.3533077815592924e-05,1.627588896133109e-05
101.0,103.0,2.3890581767025108e-05,1.73318063802956e-05
103.0,51.0,2.6048473340714875e-05,1.1018664687101497e-05
103.0,101.0,1.7051170849702583e-05,2.4146104362627625e-05
103.0,104.0,2.8611675816694705e-05,1.2222267259495141e-05
104.0,52.0,9.557987831999522e-06,2.092692075330483e-05
103.0,157.0,2.8892915223430625e-05,1.2385352203198812e-05
104.0,103.0,2.3392150311628147e-05,2.8458953622135008e-05
104.0,105.0,1.1576977084042445e-05,1.9734267788457446e-05
105.0,104.0,2.845883620016398e-05,8.758328766299032e-06
104.0,158.0,9.296784192257633e-06,7.600754047836238e-06
106.0,105.0,3.3215643891559144e-05,1.7848817908093832e-05
105.0,106.0,1.879829311023328e-05,3.1923416040265904e-05
106.0,107.0,3.543870715096173e-05,1.2890215216594546e-05
106.0,160.0,1.8473055762074046e-05,2.074451087972331e-05
107.0,106.0,1.2654912288579625e-05,2.6621845019576317e-05
107.0,161.0,1.4650537140273009e-05,2.345420428711603e-05
124.0,70.0,3.0956183217136436e-05,1.188212306566099e-05
124.0,125.0,2.6142376585146938e-05,1.7764009603339792e-05
125.0,71.0,1.6550894393153607e-05,1.7400756433166707e-05
124.0,177.0,1.955987142405682e-05,2.32745767047258e-05
125.0,124.0,1.1538888352487904e-05,2.3792760651980864e-05
125.0,126.0,1.0290592220514973e-05,2.460783266326834e-05
126.0,125.0,2.3919092426574355e-05,9.807288043370691e-06
126.0,127.0,1.7746578263131046e-05,3.597628969805901e-05
127.0,73.0,3.017423663090703e-05,2.0143229476068803e-05
127.0,126.0,3.551487299061883e-05,2.152365915659027e-05
129.0,75.0,2.5914702905727048e-05,8.369405728868257e-06
127.0,180.0,2.4435241815810457e-05,2.3543831691412952e-05
130.0,76.0,1.8932770116617505e-05,1.358063851223429e-05
129.0,130.0,2.2911299808781054e-05,9.40234602737884e-06
130.0,129.0,1.959736634096384e-05,3.621067804606519e-05
130.0,131.0,1.740979916961099e-05,3.7766505580647494e-05
131.0,130.0,4.262342554670968e-05,1.3687301105507963e-05
130.0,183.0,1.5199858745362163e-05,2.5593451946256376e-05
131.0,132.0,1.948727445525743e-05,1.1203054330111027e-05
131.0,184.0,2.547982773900275e-05,9.569049326528294e-06
132.0,131.0,2.6227823294344403e-05,1.4360253787379754e-05
132.0,133.0,2.603709395435291e-05,1.1341180831817074e-05
133.0,79.0,1.6546785584270172e-05,1.7773126825098757e-05
132.0,185.0,2.820301725912375e-05,2.297817467505041e-05
133.0,132.0,1.3050180818176135e-05,1.9100123941524904e-05
133.0,135.0,1.2813037272833895e-05,1.973671350011841e-05
133.0,186.0,1.7379827333713285e-05,1.4438898392817929e-05
135.0,81.0,2.6318139673714642e-05,1.0037844240620482e-05
135.0,133.0,3.803738132882702e-05,1.595559132821974e-05
135.0,136.0,3.5701144248272136e-05,2.1821700492626097e-05
136.0,82.0,2.6077952589568408e-05,7.3166854200745895e-06
135.0,188.0,3.255886399437756e-05,1.4476879605936633e-05
136.0,135.0,1.8695804519949974e-05,2.2918615642050092e-05
136.0,137.0,2.8894541191445402e-05,3.252390159528844e-05
137.0,83.0,3.721161403819855e-05,1.667053693723779e-05
137.0,136.0,2.5876989211928426e-05,2.0652395230997654e-05
137.0,190.0,3.924413738839692e-05,1.921078404037693e-05
137.0,138.0,4.501085860918899e-05,2.5686465672050946e-05
138.0,84.0,3.4929358876117385e-05,1.8755440122091498e-05
138.0,137.0,4.9484370114714175e-05,2.343390384634408e-05
138.0,139.0,5.4928076002936834e-05,1.0027556157185845e-05
138.0,191.0,3.520048504083217e-05,1.885987795901723e-05
139.0,138.0,3.446032756212084e-05,2.240507930756485e-05
139.0,140.0,3.489232485130954e-05,2.131844565178066e-05
136.0,82.0,2.6077952589568408e-05,7.3166854200745895e-06
135.0,188.0,3.255886399437756e-05,1.4476879605936633e-05
136.0,135.0,1.8695804519949974e-05,2.2918615642050092e-05
136.0,137.0,2.8894541191445402e-05,3.252390159528844e-05
137.0,83.0,3.721161403819855e-05,1.667053693723779e-05
137.0,136.0,2.5876989211928426e-05,2.0652395230997654e-05
137.0,190.0,3.924413738839692e-05,1.921078404037693e-05
137.0,138.0,4.501085860918899e-05,2.5686465672050946e-05
138.0,84.0,3.4929358876117385e-05,1.8755440122091498e-05
138.0,137.0,4.9484370114714175e-05,2.343390384634408e-05
138.0,139.0,5.4928076002936834e-05,1.0027556157185845e-05
138.0,191.0,3.520048504083217e-05,1.885987795901723e-05
139.0,138.0,3.446032756212084e-05,2.240507930756485e-05
139.0,140.0,3.489232485130954e-05,2.131844565178066e-05
139.0,192.0,3.736103081848158e-05,2.40561408490071e-05
140.0,86.0,3.17354713099069e-05,2.0253576253118967e-05
141.0,87.0,2.8326398350022066e-05,1.3059093794898678e-05
140.0,139.0,3.7759035299700536e-05,2.0649171399201176e-05
144.0,90.0,2.053744142906396e-05,2.303180038410087e-05
141.0,194.0,1.3523057287593883e-05,2.8884371439484425e-05
144.0,146.0,3.512961701414017e-05,1.7059375347272727e-05
144.0,197.0,2.7613876350571278e-05,1.6391420768292966e-05
146.0,147.0,2.0087569396321294e-05,2.0132959042793747e-05
146.0,144.0,1.2627777996957377e-05,2.2037593543167756e-05
147.0,146.0,2.0390520918095205e-05,1.6583988325530238e-05
147.0,148.0,2.006617559471799e-05,9.992812810325673e-06
148.0,94.0,2.0351062458240262e-05,2.4718577466375546e-05
148.0,147.0,3.270657530689129e-05,1.1715767804274186e-05
148.0,149.0,3.2629887128506033e-05,5.688192272351399e-06
148.0,201.0,2.654163439013669e-05,1.3957272766953586e-05
149.0,148.0,4.1891931844558235e-06,1.818687923913856e-05
149.0,95.0,1.1802667303492863e-05,2.406608964380977e-05
149.0,202.0,5.434228134970735e-06,8.131589705784527e-06
150.0,203.0,1.084405396857787e-05,2.1572257700055213e-05
151.0,97.0,1.1709922616104974e-05,3.1402937104515746e-05
151.0,152.0,1.2870084209081984e-05,1.456080526794483e-05
151.0,204.0,1.360163511304592e-05,3.4648741310379703e-06
152.0,151.0,2.36062027339257e-05,8.721868483410505e-06
153.0,99.0,3.3024570687846746e-05,1.603460788788217e-05
